Delta_mean,Delta_max,Theta_mean,Theta_max,Alpha_mean,Alpha_max,Beta_mean,Beta_max,Gamma_mean,Gamma_max,Alpha_Peak_Hz,file_id,label
0.00045376765904033,0.0010409601614478172,0.000124402928588038,0.00025168903837578354,1.6709541660668608e-05,5.327518366957096e-05,4.398959552362721e-06,1.0211726094333853e-05,1.5155902681764742e-07,2.469715564327543e-07,8.0,mh_2021_0000831,0
9.005276493587359e-05,0.00022553737193126318,2.3239901272814696e-05,4.055565139120705e-05,5.582518357482344e-06,9.461348868112968e-06,3.506748187341577e-06,7.718879479857679e-06,1.5014701027191156e-07,5.043569559354386e-07,8.0,mh_2021_0000746,0
0.00012869443544485828,0.0004713883100675322,3.2202550508830485e-05,8.916061741751769e-05,2.6880384018344593e-05,6.532910163413254e-05,4.720853502642289e-06,8.698300988893842e-06,1.1520446291538411e-07,3.6215013922895727e-07,10.0,mh_2020_0001076,0
4.0408688957682446e-06,1.0071736064458564e-05,2.1151666977619823e-06,3.948496029179721e-06,4.824651150151018e-06,1.3597964520934081e-05,3.328294017803016e-06,8.192239040857882e-06,1.181971520107474e-07,5.322760705992065e-07,10.0,mh_2024_0003526,0
5.392669446476234e-05,0.00019548004953419144,2.6400829774466543e-05,0.00016709058004277062,1.1170979330267248e-05,3.513075172763553e-05,4.462792429178389e-06,1.5663753891220087e-05,1.3644677592538276e-07,3.627970868232711e-07,9.5,mh_2020_0000275,0
9.754491039276553e-06,2.2003470683744234e-05,3.4139784589266145e-06,6.986548890189742e-06,2.003517068577825e-06,3.963806503585585e-06,1.6466952412519049e-06,3.6303887392555235e-06,8.981124126116682e-08,2.2311572817719214e-07,8.0,mh_2024_0004423,0
1.8567866285150988e-05,7.421043544910446e-05,5.585557664893134e-06,1.6496931169812267e-05,1.0254002017825786e-05,2.912764814314901e-05,2.197266607363432e-06,3.5653269756826587e-06,1.0836091962743825e-07,3.261290135398561e-07,8.5,mh_2019_0001519,0
0.00014380090832291262,0.00038219033883231157,3.458996716560729e-05,8.216782471781421e-05,2.045819311653525e-05,4.88166047848333e-05,8.806271693273372e-06,1.5778627760637784e-05,1.69884712017917e-07,2.269483990551449e-07,8.0,mh_2020_0000070,0
3.294244667052163e-05,9.610623453525689e-05,9.56197355992752e-06,2.0900956623001974e-05,5.681095944806112e-06,1.4502843707091455e-05,3.2332361855615787e-06,6.5165798186288185e-06,1.6536518742409213e-07,4.167096499037231e-07,9.0,mh_2019_0001609,0
6.0343181096243316e-05,0.000307590292657475,2.1084995032705625e-05,6.897946622524334e-05,4.8223587304649875e-05,0.00021406029787952668,8.448173965966039e-06,2.1201525950105722e-05,3.459440753578075e-07,9.377151085647378e-07,10.0,mh_2021_0000423,0
9.618656077415175e-06,4.127037579082411e-05,3.900384791345524e-06,1.5319778638526966e-05,7.456215013738763e-06,2.4487028203507988e-05,2.3745261144024177e-06,4.784249014935633e-06,6.934887842606923e-08,1.26699791168893e-07,10.0,mh_2024_0003455,0
0.0002847982834857702,0.0007354427930843482,4.9913975754791854e-05,0.00010096465865684042,8.132594313722255e-06,2.466728295158814e-05,5.907726198278204e-06,1.2743876430804771e-05,2.0067023396920266e-07,3.8058795492461903e-07,8.0,mh_2020_0000709,0
5.241866710194259e-05,0.00013588774818061727,1.4791244373524401e-05,2.71047000721763e-05,2.0634174302692467e-05,8.574489565272519e-05,3.216025709501679e-06,6.196221468513527e-06,1.633148625639015e-07,4.795786588941411e-07,9.5,mh_2019_0000530,0
1.7132147752836067e-05,9.796182548149457e-05,6.741740126485243e-06,2.1871923875198344e-05,8.722620475073468e-06,3.09097564085616e-05,2.0845541671346492e-06,3.34805596827893e-06,9.049867417436539e-08,2.1428035198901874e-07,9.0,mh_2019_0001754,0
4.2085776956838304e-05,0.00014570604707112052,1.3885537312539358e-05,2.2667456721814633e-05,8.874879459232148e-06,1.8067215248605423e-05,3.3003284308416907e-06,4.050504701323977e-06,1.7610087050951975e-07,2.3711569651083813e-07,8.5,mh_2019_0000043,0
3.224126806199279e-05,0.00024049265203866186,1.314471309563496e-05,5.3104963161238006e-05,2.5697940179875953e-06,1.120019680248311e-05,1.7462174914494326e-06,5.470065470726516e-06,5.626609970286319e-08,2.447774961582138e-07,8.0,mh_2024_0004360,0
5.814966907576167e-05,0.00013444870150858731,1.4823186139851591e-05,3.183078274492056e-05,5.0324576248011205e-06,1.0686972308014547e-05,2.153580055451667e-06,3.3741776731359785e-06,5.4108845960836216e-08,8.134266192597e-08,11.5,mh_2020_0000205,0
0.00041843898468354974,0.0021173850939424504,0.0001217746074648513,0.00028120068950294655,3.1518388885477964e-05,0.00015092238881202574,1.0609008624447368e-05,5.896011911634075e-05,2.416721681473293e-07,9.670498534613163e-07,8.5,mh_2020_0000315,0
0.00010041531946383686,0.0005971001618108201,1.8012218305562558e-05,7.981400381274868e-05,9.932266899254875e-06,2.7780142390617992e-05,5.233289246288222e-06,1.4512594907246623e-05,3.9027150479690566e-07,1.5936427420354834e-06,9.0,mh_2024_0003551,0
2.381107826290503e-05,9.329632992238432e-05,8.870776987783095e-06,2.2456414275176233e-05,3.2143294890631277e-06,6.484044274987537e-06,2.725830211716332e-06,5.379473486278812e-06,1.4979566930137116e-07,3.4359960173382224e-07,9.0,mh_2020_0000133,0
1.2960355648898606e-05,0.00010426712363194981,3.927269453061912e-06,1.1587685574444609e-05,3.6361885419548296e-06,1.0121233672438492e-05,2.0135989938037217e-06,3.2264896211033095e-06,8.599990277581612e-08,1.8522192020440725e-07,11.0,mh_2024_0004295,0
6.03351998317567e-06,1.1976916839224451e-05,4.536988652502749e-06,1.6483425359039262e-05,2.908707348659378e-06,5.986359585959131e-06,1.4236537510254492e-06,2.376770440686677e-06,7.726470804946967e-08,1.4123408734086303e-07,8.0,mh_2020_0000285,0
1.6159816546108112e-05,4.3583005356009065e-05,7.920928782072343e-06,1.2142300984034532e-05,1.1752255779569388e-05,3.226611931138778e-05,4.309905144243422e-06,8.883762033586148e-06,7.555631826364605e-08,3.2504017998830747e-07,9.0,mh_2020_0000300,0
3.839813203064077e-06,1.349325187523483e-05,2.872439484410446e-06,5.718595245722085e-06,3.7111431768881173e-06,6.793097578016181e-06,2.07175974805546e-06,3.427420713372983e-06,7.395418845347252e-08,1.6870446467492603e-07,9.0,mh_2020_0000071,0
0.0003920960386742996,0.0012430572956569563,5.3659337534848896e-05,0.00012418828927362785,1.3642536197075971e-05,2.441431817299306e-05,9.534534679895579e-06,1.721610874864314e-05,4.82009060701146e-07,1.302433236702255e-06,8.0,mh_2020_0000490,0
0.00011850803010330822,0.00045727467231374274,2.4208627733403844e-05,0.00011625295232948919,7.903746325040638e-06,1.816833623063678e-05,4.714966986651455e-06,1.4197814650174924e-05,4.1610920165478606e-07,1.63485837602994e-06,8.5,mh_2019_0000275,0
5.047697615263769e-05,0.00013052206371482527,2.7217149975330674e-05,6.724625268825304e-05,7.230597682977757e-06,2.0030224438117833e-05,4.767917423667731e-06,8.526137327060904e-06,2.6459575382592677e-07,3.705971568178716e-07,8.0,mh_2020_0000234,0
1.3883452954345776e-05,4.334491429655306e-05,5.7214054394672495e-06,1.344122845186089e-05,8.176851008396191e-06,2.021772425317879e-05,1.6124972131392024e-06,3.623654462819839e-06,4.900643565288217e-08,1.738038061039885e-07,9.5,mh_2020_0000838,0
7.052633949528425e-06,1.3548608186051432e-05,6.7807365188981995e-06,1.5540552457040994e-05,1.6088442898003875e-05,6.789727498126058e-05,6.31041964855066e-06,1.4252388399491338e-05,9.726754956422008e-08,1.7075328378888494e-07,10.0,mh_2024_0003582,0
3.052223497743415e-05,0.00011200953431265947,1.0924802965735997e-05,2.5121185868289258e-05,2.5958909007101576e-05,9.073573211797951e-05,7.0029440992100755e-06,1.1538796034765023e-05,1.6873907956153796e-07,3.6934826609071587e-07,11.0,mh_2019_0000378,0
0.00011276529908800617,0.00025843269924883186,3.0692806610635865e-05,8.163945323152769e-05,1.626608508591918e-05,6.29864920502762e-05,2.9483576626292328e-06,5.609246270997261e-06,1.0306448228406005e-07,3.0187656149709756e-07,9.0,mh_2019_0001180,0
3.610769518666081e-05,0.00013094269641157592,1.3851968297232997e-05,3.14249797362197e-05,6.133359282857401e-06,1.7668860413284678e-05,2.172543148925354e-06,3.866528316195625e-06,1.0500377379932529e-07,3.276750280352079e-07,8.5,mh_2019_0000194,0
1.9481624461150953e-05,5.977381369348265e-05,5.703220630457814e-06,1.4737767590391801e-05,2.8563055872064555e-06,4.1483656007689125e-06,3.096635787991563e-06,5.419855185359335e-06,1.0791541362741751e-07,1.4557463449160503e-07,9.5,mh_2019_0000610,0
3.365617238941727e-05,0.0001225270220264852,9.187653789829463e-06,1.959305209267307e-05,5.845178383778154e-06,1.1102330631026058e-05,4.02617466511423e-06,7.039396255828026e-06,1.8483699322930453e-07,3.5570039339072914e-07,10.0,mh_2021_0000357,0
3.1749727984982636e-05,5.117023005859096e-05,1.366011232699983e-05,2.7963308029304916e-05,7.1589204807700935e-06,1.7945252336215344e-05,1.6866844090486212e-05,9.250690539915127e-05,1.9218630035419227e-06,1.0084701379292946e-05,10.0,mh_2019_0001139,0
1.1574697958689342e-05,3.0904063770566967e-05,6.5123129642995484e-06,1.1403411833707793e-05,7.989981030634986e-06,1.7681869183076813e-05,3.1139670050618557e-06,4.827368652589784e-06,4.3119312513103764e-08,7.276005576956704e-08,9.5,mh_2019_0000205,0
6.187665995593077e-05,0.0003275918138034922,1.1922614934813452e-05,4.55775542719123e-05,7.770688300045549e-06,2.0260327873349983e-05,3.5076837323950445e-06,5.968803717256949e-06,7.651597184761726e-08,1.5052231058591346e-07,8.5,mh_2022_0000362,0
2.3674372950542418e-05,9.270002902821338e-05,1.0821216195692368e-05,3.343809375399727e-05,1.1367227892646345e-05,2.8681830740275482e-05,3.5991603604164154e-06,5.976459944902117e-06,1.8059487271252763e-07,6.0598143114485e-07,9.0,mh_2020_0000814,0
8.787965864858317e-05,0.00012246928377920898,2.189075692561444e-05,3.349920298018312e-05,6.245384795672858e-06,9.308593335991894e-06,3.838691162670889e-06,5.308437263688187e-06,3.908538502595749e-07,5.595751393338584e-07,8.5,mh_2020_0001003,0
7.431139031429509e-05,0.00015787260160023502,1.1705486339797177e-05,2.2317347458443155e-05,6.766593105933208e-06,1.9703098490209394e-05,3.19379475792923e-06,5.644528778946913e-06,1.3409387364895662e-07,3.310895140630198e-07,9.0,mh_2020_0000342,0
2.1368362505398735e-05,0.00015847501737037813,1.0402375697251417e-05,2.9205321243668696e-05,1.798242017475495e-05,8.641484609372987e-05,2.5314871477852795e-06,5.235496231576709e-06,1.8204505157800262e-07,8.868470497031723e-07,9.0,mh_2020_0000116,0
8.375062892410561e-05,0.0004064821799542755,1.3040477340705036e-05,4.929558746869773e-05,5.206303603037856e-06,1.1088921252143354e-05,5.245670636067591e-06,1.1724828292630759e-05,3.1787237264463464e-07,1.2542907850390683e-06,8.5,mh_2020_0000658,0
0.001203896630771418,0.006651626584228846,0.0003403691704879958,0.0022186404074045767,9.848882063852871e-05,0.0008052980014761025,4.617111802986424e-05,0.0003960561622920804,1.5232632724461389e-06,1.0120416940463135e-05,8.0,mh_2020_0000450,0
1.641521538050074e-05,4.026166638173974e-05,8.976425021701002e-06,1.609056086484372e-05,1.280889041330906e-05,3.692077491120897e-05,4.211757986736115e-06,6.641732202196626e-06,1.3831810998490268e-07,3.385890893473882e-07,9.0,mh_2019_0000759,0
0.00010688899927655607,0.0008302873203293913,3.7116251133504036e-05,0.00029927667300884355,3.439601670428197e-05,0.00016578799779675164,6.418317158266002e-06,5.316476598644577e-05,2.309101214786846e-07,1.1709712365095584e-06,10.0,mh_2024_0003346,0
0.00011388841152053511,0.0003381799548399331,5.201802313306148e-05,0.00011294811217852202,3.281302788295764e-05,8.943223528136157e-05,3.421546080683171e-05,7.256047706541123e-05,2.3453718701226803e-06,5.235059225248115e-06,9.0,ffh_2024_0000239,0
4.2427405754940144e-05,0.00015626919646658587,7.724843957971912e-06,3.59935367121353e-05,2.30618279107099e-06,9.05635658624707e-06,1.2520171409604045e-06,4.089465567766166e-06,2.9222747333629203e-08,8.643029721025367e-08,8.0,mh_2019_0000379,0
6.23993368819486e-06,1.6801153658667852e-05,6.693991305142395e-06,1.6036970384070048e-05,9.94297104521565e-06,3.401877809331215e-05,2.239605139740174e-06,3.36270801108181e-06,1.0057064824675482e-07,1.6821004975763925e-07,8.5,mh_2022_0000141,0
3.444406863261535e-05,6.794248009894039e-05,2.1084544211686708e-05,4.482934503754277e-05,1.5738265618619297e-05,5.321031143983447e-05,4.387267861400413e-06,5.845699873000153e-06,1.246544130299975e-07,2.4857776630489027e-07,9.0,ffh_2024_0000010,0
2.2232780419216487e-05,8.693439560672876e-05,6.001360820813809e-06,1.9542764340744556e-05,1.3430703482187811e-06,2.9701213074665674e-06,1.384045021988762e-06,2.5972898839785818e-06,8.305501049118797e-08,1.1628040948804162e-07,8.0,mh_2019_0002328,0
3.3543196889785285e-05,0.00017928642203888595,2.2753552418806507e-05,0.00011486224653354652,7.095445855086923e-06,1.6918694989682353e-05,3.421778152589703e-06,1.2846115785098291e-05,1.4553992952776984e-07,8.217401786208295e-07,8.0,mh_2024_0003754,0
4.691678380459788e-05,0.00021702204660833623,9.936118855659541e-06,4.128996799733819e-05,4.713633601489529e-06,1.1507834492644179e-05,3.655412261295289e-06,1.6882232510081357e-05,2.2924936930005214e-07,1.011712210613213e-06,10.5,mh_2019_0000844,0
7.8565590318012e-06,1.4701675057440926e-05,4.76530559375982e-06,9.184347989367181e-06,1.9539731090036153e-05,7.952811748314156e-05,2.183582153908106e-06,6.058424903515915e-06,4.459228317525402e-08,9.264237119328261e-08,9.5,mh_2020_0000161,0
0.00010400673256198604,0.0002438419471361786,2.8952923578777807e-05,5.876481494242808e-05,1.478618025383289e-05,4.170760320370112e-05,3.5726256175347696e-06,7.081295522372418e-06,6.714489492725223e-08,1.0429910816061765e-07,9.0,mh_2020_0000255,0
4.9823775001626026e-05,0.0001716698152721464,1.515822018683586e-05,3.827102436345275e-05,9.461643086363449e-06,1.947611106552946e-05,2.8241935291788363e-06,6.32209395636212e-06,1.0938517613110687e-07,2.547987093511233e-07,10.5,mh_2020_0000633,0
5.4179356273698895e-05,0.00010578371279950625,5.436577413472011e-05,0.00010636307004046483,5.289589806601805e-06,9.704658604118339e-06,2.655411093064431e-06,5.273780249359207e-06,1.622021335189075e-07,5.501036826079704e-07,8.0,mh_2021_0000054,0
1.3877798420946209e-05,6.764235339408303e-05,4.453346021246602e-06,1.1374407842784135e-05,1.615578006489426e-05,5.338143631507265e-05,4.103007143397256e-06,6.874690145530424e-06,2.4199341819307425e-07,8.679254695831123e-07,9.0,mh_2021_0000301,0
3.910039019534504e-05,0.0003382084884939721,1.8323994390871193e-05,0.00014398249265956139,1.1090409744982544e-05,5.900641236444724e-05,3.48819574392464e-06,8.191053601685162e-06,1.5098584891621153e-07,5.080355461941111e-07,10.0,mh_2024_0003793,0
5.26912767140511e-05,0.00013999644738661208,1.075317040847338e-05,1.561889234148525e-05,2.9598208531164172e-05,0.0001239914722853329,6.7739132626762445e-06,1.104210799870297e-05,1.2969166926240259e-07,3.5333889225747564e-07,9.5,mh_2020_0000040,0
2.392172595658038e-05,6.795401265537456e-05,1.8878905867731417e-05,4.894737686177546e-05,2.9266821412606974e-05,9.946948202169836e-05,5.262489837789907e-06,9.528119089606633e-06,7.850157251512121e-08,1.1840870693175201e-07,9.0,mh_2020_0000442,0
3.719163435898541e-05,0.00023337322541918017,1.9180437454655903e-05,0.00011769418061927143,1.6787055906713267e-05,7.58633170936498e-05,2.6612591263465877e-06,8.432568979715214e-06,6.673205480432162e-08,1.768805322327808e-07,10.0,mh_2020_0000600,0
2.6612432502918603e-05,9.709410620689419e-05,1.0172973597788546e-05,2.7089358414708558e-05,1.0613932956119865e-05,5.285645122543736e-05,3.576330935599745e-06,6.956207436204113e-06,8.070242239681459e-08,1.2758205145862597e-07,10.5,mh_2020_0000561,0
3.6390541689022063e-05,0.00013505434033585397,9.40225225291217e-06,3.0458565268915665e-05,2.9838550360892005e-06,1.0799728522014084e-05,2.4449772173274203e-06,5.358330288353266e-06,8.82646843579294e-08,1.698773632263932e-07,9.5,mh_2024_0003322,0
8.378516182372068e-06,2.3513681692210235e-05,2.932731136859918e-06,5.081172113916683e-06,4.061069210968875e-06,1.531831185722715e-05,1.8520010884999774e-06,4.285524349136582e-06,8.153785343320443e-08,1.4907578840746811e-07,10.0,mh_2019_0001979,0
0.0001326183137732547,0.0007135785257272017,3.194850747419397e-05,0.00020524254102186157,7.43463919017362e-06,3.906710329989965e-05,3.716779883820951e-06,1.8620802146235056e-05,9.578049157776785e-08,2.8346493687062153e-07,8.0,mh_2024_0004059,0
1.5356628007817163e-05,5.09527045860984e-05,7.915045317919552e-06,1.665108378006619e-05,8.476128432224625e-06,2.3897097070045214e-05,2.950386262427864e-06,5.669427930507332e-06,8.955121685247308e-08,1.8918709354909862e-07,9.0,mh_2018_0000060,0
1.3052943686448342e-05,3.72518631402023e-05,8.877009408047666e-06,1.801590417961551e-05,3.6939929224651495e-06,8.373367233764974e-06,1.892198927407039e-06,2.7466537729644503e-06,4.9056649903957225e-08,6.788165611906305e-08,8.0,mh_2024_0004188,0
8.617942619025787e-05,0.00019428188624443844,3.480525462803034e-05,7.663926610281443e-05,1.1232966385640302e-05,4.7619453872380935e-05,3.4170677442843025e-06,7.57871462015177e-06,1.3800076446311848e-07,3.653253243616866e-07,8.0,mh_2019_0001667,0
4.379288010754282e-05,0.0002573089331607813,1.7088159167009908e-05,8.942754949661284e-05,1.4319684865594305e-05,5.0297001457716e-05,2.6139272728269044e-06,3.848894199259012e-06,6.896334499446412e-08,1.4471030801623152e-07,9.5,mh_2020_0000900,0
4.277881909013306e-05,0.0003296357694357612,1.0579096218605416e-05,6.140820593987272e-05,2.64265209494432e-06,1.5313079149383198e-05,3.175356839304983e-06,6.631852442618893e-06,7.894370088093072e-08,1.5342657737627296e-07,8.5,mh_2022_0000410,0
7.219620882025628e-05,0.00039441202674311886,2.205609159846671e-05,0.00011242532933905407,7.856741812811326e-06,1.7778149274316298e-05,2.897289588543658e-06,5.205481572497175e-06,1.3878605754520713e-07,4.2672261641226397e-07,9.0,mh_2020_0001139,0
2.3998517629001273e-05,0.00011287009141403896,5.978336657552332e-06,2.7483382858643356e-05,2.0636058034611794e-06,5.132815079378929e-06,1.3059691375916676e-06,2.8052653506679337e-06,6.455570797986986e-08,2.2603537543855722e-07,11.0,mh_2019_0000650,0
3.013707377508974e-05,0.00042541218239681517,1.134242508045052e-05,0.00013307314920715988,6.666839963685209e-06,2.09608756654839e-05,3.831704994984184e-06,9.38647808477416e-06,2.632597888827058e-07,6.517558343291795e-07,9.0,mh_2020_0000533,0
5.669957293369423e-05,0.0003056876727126541,1.820737200970211e-05,7.608552313336523e-05,5.9402229881490865e-06,8.823521372350036e-06,2.26545844074928e-06,3.0921026663017535e-06,8.156863083583732e-08,2.21556033378473e-07,8.0,mh_2021_0000158,0
3.437318435520713e-05,0.00015927164695936206,9.918193089511603e-06,4.412400265014625e-05,8.278166973563176e-06,2.438998789520949e-05,3.8657119019309764e-06,1.6885706706305097e-05,2.3207143721547476e-07,1.5002723347027403e-06,11.0,mh_2022_0000306,0
1.0559665834596488e-05,2.0946675873659972e-05,1.0007807628953299e-05,1.642292311872824e-05,3.1404322009795847e-06,4.69102276428098e-06,3.104559334020702e-06,5.068352217563347e-06,1.419011717571943e-07,2.909136507230406e-07,8.0,mh_2020_0000456,0
5.0041197647469555e-05,0.0001583484595907607,6.114263857603778e-05,0.00026984786679607874,5.696443858310092e-05,0.0003117453593732942,1.4760881775403126e-05,2.468578595749491e-05,2.1652237752864867e-07,5.040792425871707e-07,8.5,mh_2020_0000185,0
2.8340468662954836e-05,0.0003140179218629444,8.188283796667646e-06,7.767321481449153e-05,2.3960848319884086e-06,9.327126977798173e-06,2.131807789764353e-06,4.474040430443168e-06,5.165613971855254e-08,8.698463837252643e-08,8.0,mh_2024_0004217,0
0.0003806246702131463,0.0013119109383568771,0.00011406909662463728,0.0002747088953637659,2.9248312638253707e-05,7.829905476085555e-05,1.572840167304481e-05,2.5520062514158986e-05,1.1156174455930366e-06,2.8022816243397793e-06,8.0,mh_2019_0000890,0
8.26144342423683e-05,0.00044250273609201975,1.3279882636258125e-05,3.3199875031354644e-05,1.493690533502234e-05,5.462673539586683e-05,2.2292961468505098e-06,3.5163485107337776e-06,7.566075018475067e-08,1.1963596291736503e-07,9.0,mh_2021_0000182,0
3.78053415971447e-05,0.00010011237229168008,8.718710526293445e-06,1.784620216299821e-05,5.538080990726989e-06,1.421685096016843e-05,2.1467003743749828e-06,5.0232140953363056e-06,9.342908782617904e-08,4.3491600801499005e-07,8.0,mh_2024_0003659,0
5.3164321662215555e-05,0.000284569107739881,1.7823893442440428e-05,6.848511271293053e-05,5.160040220997345e-06,1.0613407264944193e-05,1.7587499193702518e-06,2.6897493852100813e-06,5.4769738764309654e-08,1.1486677717345934e-07,8.0,mh_2021_0000237,0
5.923612059590194e-05,0.00020258479352033883,2.0940971943214066e-05,4.8140322188340694e-05,1.5408201838273548e-05,4.600058983153073e-05,3.551840939988302e-06,7.124114534913777e-06,1.1828124547474234e-07,3.085931334693511e-07,8.0,mh_2019_0001632,0
4.4145981097103696e-05,0.0002025056408093019,1.356261591601221e-05,4.647668842715928e-05,5.485990617544134e-06,1.3410699758929592e-05,2.433259649013443e-06,3.548169046308589e-06,6.428826035296607e-08,9.877715497659679e-08,8.0,mh_2020_0001209,0
0.0013798497102814405,0.004558635047680883,0.00021534109830364913,0.0005167725035111926,5.045202185888384e-05,0.00014437866616176813,2.3036388921136915e-05,5.239585721661311e-05,7.539363921808364e-07,1.5100959954022402e-06,8.0,mh_2020_0000989,0
7.108624968612104e-06,5.249872207309097e-05,2.558554672444051e-06,1.2664875555223876e-05,4.40012637078523e-06,2.6739950080713175e-05,1.1861781395753037e-06,3.197925859061841e-06,5.933988483888974e-08,1.5366298424152942e-07,9.5,ffh_2024_0000090,0
0.00022103652620303224,0.0009379458833942722,6.949326331554411e-05,0.00022803201576193177,2.756004826160147e-05,9.439948293645904e-05,1.5477223995664716e-05,2.8895674923761644e-05,2.9456221321286943e-07,6.331853208601059e-07,8.0,mh_2019_0002296,0
6.514883701895345e-05,0.00021669151945387762,2.937340697281687e-05,9.62909923500615e-05,7.780957754641419e-06,2.593964213579957e-05,2.347053726438396e-06,3.6877371907034214e-06,1.0171741409103294e-07,1.6712257599389827e-07,8.0,mh_2019_0000697,0
0.0003843199967689159,0.0009464527415586263,6.148474105707956e-05,0.00014287670797871816,1.899049039159991e-05,4.545100039487708e-05,8.706448230995261e-06,1.8123436621821136e-05,5.682984069276952e-07,1.9771549327945964e-06,8.0,mh_2019_0002442,0
6.166927873779033e-05,0.00015434958522042705,1.8555207723897258e-05,4.688462512170592e-05,2.476398911219912e-06,8.527212780747535e-06,1.2335900853052225e-06,2.4995081564489214e-06,5.8380847489189194e-08,9.444259465411622e-08,8.0,mh_2021_0000519,0
7.803175762238816e-05,0.0002144184267596608,2.5480880496291234e-05,5.030220701434673e-05,1.826663965624131e-05,5.728994465578211e-05,3.38419689271016e-06,9.20897045941341e-06,1.2199051697302048e-07,2.848542084231946e-07,8.5,mh_2019_0000086,0
3.997431867039632e-05,0.00021195334707244508,1.2197670208305627e-05,4.0090585012173006e-05,6.749294912320057e-06,1.0777164800206193e-05,2.217616707760415e-06,3.41330548097923e-06,1.1041367936992873e-07,4.236253088426887e-07,8.0,mh_2024_0003572,0
3.135467932613967e-05,8.201302403563523e-05,1.499473420288049e-05,5.5353408855660425e-05,3.670833075751516e-05,0.00016929506080183725,1.5568323432323818e-05,3.373412147302576e-05,1.1989407461292755e-07,2.6743201103588793e-07,10.0,mh_2019_0002030,0
1.2614846080877314e-05,7.205512074571602e-05,1.3030750418201212e-05,3.0077783866534728e-05,2.3639787896937467e-05,6.386224352458138e-05,5.188023461676772e-06,8.87950092225636e-06,1.84895452637597e-07,3.9470099183990887e-07,9.0,mh_2020_0000500,0
0.00020222617031978067,0.0008499732549101794,3.985141608426811e-05,0.0001716191490141109,8.754204854597649e-06,1.6723175422237336e-05,8.273477605096414e-06,1.2253770701002225e-05,2.614540650292921e-07,5.10410954834887e-07,8.0,mh_2024_0003357,0
8.328779101558322e-06,2.8314261305377147e-05,4.291156914456793e-06,9.518735476123508e-06,3.2962661587059193e-06,6.8988709998738175e-06,2.2296624644378015e-06,5.885248438685299e-06,8.626605768519016e-08,2.918463952822938e-07,9.5,mh_2022_0000391,0
0.0002321981054035435,0.0006898785741691088,5.335091325389264e-05,0.00012191851470970839,1.975062563797792e-05,3.5886474448621065e-05,1.0174258391063572e-05,1.7351295252594082e-05,3.8079785565058867e-07,9.532827801911076e-07,8.0,mh_2020_0000183,0
5.177445123627903e-06,1.201882999651882e-05,5.78916786478421e-06,9.548691852051674e-06,6.688953270151981e-06,1.9301243144555353e-05,1.6760700264673816e-06,2.484301305351554e-06,7.250783720979284e-08,1.2638435737435712e-07,8.5,mh_2020_0000433,0
2.9508347173744793e-05,0.00010660020435423464,1.0754497007962366e-05,1.9207095259842438e-05,9.467885005127904e-06,3.5268846902025216e-05,5.8160969404635706e-06,1.4178535257485072e-05,1.5247344146352886e-07,2.215398910213009e-07,8.5,mh_2019_0001643,0
6.0983947131644376e-05,0.00017762125467370634,1.6144465372729156e-05,4.1460323155453954e-05,3.1736363025401036e-05,0.00011080722896712774,4.2890622314170215e-06,8.78285207116384e-06,2.180671145214242e-07,3.863070441971107e-07,10.0,mh_2019_0000819,0
1.5309809463436467e-05,4.0282251636950194e-05,7.649382958601522e-06,1.1901590321315076e-05,2.479552821830635e-06,3.0706351071078767e-06,2.998040664326718e-06,4.942354881740208e-06,3.007942431732751e-07,6.646879251117925e-07,8.0,mh_2020_0000566,0
9.974412947529043e-06,3.708687349537659e-05,3.5176312111805237e-06,9.753775080679656e-06,1.9186355449700343e-06,2.8735003268577985e-06,1.19321430815717e-06,2.204989300405009e-06,6.154296697302186e-08,2.2319142064027183e-07,8.0,mh_2019_0001958,0
1.1207104215010219e-05,2.6331540433837058e-05,7.85146945600928e-06,1.9488212447199983e-05,1.1345215576941886e-05,3.508781986364159e-05,2.505399700350343e-06,9.400223028696304e-06,1.1575069123306746e-07,7.009660025389582e-07,9.0,mh_2019_0000959,0
0.00017610056095615913,0.0007352653655367736,3.6202444140204185e-05,0.00014001190717884867,1.1092114314738371e-05,4.603813150245867e-05,6.649538545621915e-06,2.1116912779085425e-05,4.009297977126362e-07,8.218421719511833e-07,8.0,mh_2019_0001671,0
1.275370044240885e-05,5.0261151218934434e-05,4.258365122335891e-06,1.216300793161482e-05,2.0862742030964507e-06,3.262263682554038e-06,1.9691683758174375e-06,2.9999751177923412e-06,6.966320069128158e-08,9.260276353838233e-08,9.0,mh_2020_0000031,0
0.0003381853280986172,0.0034067007533342907,0.00011376962156038227,0.0011415763563206369,1.7872755528055765e-05,0.00013192736351988428,5.933976854954138e-06,5.178288709424878e-05,1.4113547944561534e-07,5.080275866508043e-07,8.0,mh_2020_0000173,0
2.1900430360943924e-05,7.926929935689439e-05,1.200114409872507e-05,2.4590403753056494e-05,1.0143365455451677e-05,3.5869297441847436e-05,3.032660413202825e-06,7.857291066424522e-06,1.5814123413682726e-07,5.408590564466338e-07,9.0,mh_2019_0002451,0
2.243846638769685e-05,7.948297583907537e-05,7.298149964622335e-06,1.7312762909010244e-05,1.3796867378211945e-05,5.0049137287320504e-05,2.9696808767593847e-06,4.730374068712942e-06,8.172853973023653e-08,1.1298229987924706e-07,9.5,mh_2019_0000415,0
