split,file_id,path,sfreq,duration_min,n_channels,missing_expected,extra_channels,missing_list,extra_list
train,mh_2024_0004223,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004223.edf,200.0,20.016583333333333,22,0,0,,
train,mh_2024_0003867,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003867.edf,200.0,13.599916666666667,22,0,0,,
train,ffh_2024_0000127,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000127.edf,200.0,20.349916666666665,22,0,0,,
train,mh_2022_0000170,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000170.edf,200.0,12.966583333333334,22,0,0,,
train,mh_2019_0001277,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001277.edf,200.0,12.999916666666667,22,0,0,,
train,mh_2020_0000569,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000569.edf,200.0,18.199916666666663,22,0,0,,
train,mh_2020_0000823,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000823.edf,200.0,23.36658333333333,22,0,0,,
train,mh_2020_0000052,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000052.edf,200.0,14.149916666666666,22,0,0,,
train,mh_2024_0004242,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004242.edf,200.0,15.23325,22,0,0,,
train,mh_2020_0000034,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000034.edf,200.0,12.866583333333333,22,0,0,,
train,mh_2020_0000770,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000770.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2019_0000567,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000567.edf,200.0,13.766583333333333,22,0,0,,
train,mh_2024_0003761,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003761.edf,200.0,16.399916666666666,22,0,0,,
train,mh_2019_0000147,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000147.edf,200.0,14.199916666666667,22,0,0,,
train,mh_2019_0002431,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002431.edf,200.0,15.799916666666666,22,0,0,,
train,mh_2019_0001689,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001689.edf,200.0,11.216583333333334,22,0,0,,
train,mh_2019_0000063,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000063.edf,200.0,14.73325,22,0,0,,
train,mh_2020_0000086,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000086.edf,200.0,12.866583333333333,22,0,0,,
train,mh_2022_0000046,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000046.edf,200.0,11.03325,22,0,0,,
train,mh_2019_0000718,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000718.edf,200.0,11.049916666666666,22,0,0,,
train,mh_2018_0000055,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2018_0000055.edf,200.0,12.03325,22,0,0,,
train,ffh_2024_0000279,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000279.edf,200.0,20.08325,22,0,0,,
train,mh_2024_0004175,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004175.edf,200.0,21.883249999999997,22,0,0,,
train,mh_2022_0000104,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000104.edf,200.0,20.266583333333333,22,0,0,,
train,mh_2019_0001926,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001926.edf,200.0,14.33325,22,0,0,,
train,mh_2019_0002371,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002371.edf,200.0,13.78325,22,0,0,,
train,mh_2020_0000923,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000923.edf,200.0,14.316583333333334,22,0,0,,
train,mh_2024_0003600,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003600.edf,200.0,20.799916666666665,22,0,0,,
train,mh_2019_0002242,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002242.edf,200.0,14.016583333333333,22,0,0,,
train,mh_2019_0002085,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002085.edf,200.0,13.666583333333334,22,0,0,,
train,mh_2020_0000921,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000921.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2019_0000239,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000239.edf,200.0,11.616583333333333,22,0,0,,
train,mh_2024_0004129,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004129.edf,200.0,20.899916666666666,22,0,0,,
train,mh_2021_0000488,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000488.edf,200.0,25.016583333333333,22,0,0,,
train,mh_2019_0001360,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001360.edf,200.0,17.549916666666665,22,0,0,,
train,mh_2020_0000179,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000179.edf,200.0,16.116583333333335,22,0,0,,
train,mh_2020_0000396,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000396.edf,200.0,15.499916666666667,22,0,0,,
train,mh_2020_0000368,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000368.edf,200.0,17.999916666666664,22,0,0,,
train,mh_2021_0000309,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000309.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2020_0000191,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000191.edf,200.0,12.599916666666667,22,0,0,,
train,mh_2024_0003569,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003569.edf,200.0,18.983249999999998,22,0,0,,
train,mh_2019_0001928,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001928.edf,200.0,10.999916666666667,22,0,0,,
train,mh_2021_0000446,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000446.edf,200.0,29.61658333333333,22,0,0,,
train,mh_2019_0001908,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001908.edf,200.0,12.999916666666667,22,0,0,,
train,mh_2024_0003479,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003479.edf,200.0,18.216583333333332,22,0,0,,
train,mh_2020_0000054,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000054.edf,200.0,19.483249999999998,22,0,0,,
train,mh_2019_0000274,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000274.edf,200.0,19.499916666666664,22,0,0,,
train,mh_2022_0000405,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000405.edf,200.0,20.233249999999998,22,0,0,,
train,mh_2020_0000866,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000866.edf,200.0,28.81658333333333,22,0,0,,
train,mh_2019_0000949,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000949.edf,200.0,16.63325,22,0,0,,
train,mh_2019_0000775,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000775.edf,200.0,11.68325,22,0,0,,
train,mh_2024_0003693,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003693.edf,200.0,18.799916666666665,22,0,0,,
train,mh_2020_0000277,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000277.edf,200.0,14.849916666666667,22,0,0,,
train,mh_2019_0000611,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000611.edf,200.0,12.68325,22,0,0,,
train,mh_2019_0001299,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001299.edf,200.0,18.716583333333332,22,0,0,,
train,mh_2019_0000393,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000393.edf,200.0,12.899916666666666,22,0,0,,
train,mh_2019_0001414,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001414.edf,200.0,12.999916666666667,22,0,0,,
train,mh_2019_0001757,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001757.edf,200.0,16.88325,22,0,0,,
train,mh_2020_0000543,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000543.edf,200.0,16.28325,22,0,0,,
train,mh_2019_0002313,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002313.edf,200.0,19.483249999999998,22,0,0,,
train,mh_2019_0001264,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001264.edf,200.0,15.299916666666666,22,0,0,,
train,mh_2019_0000665,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000665.edf,200.0,12.066583333333334,22,0,0,,
train,mh_2020_0000848,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000848.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2024_0004133,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004133.edf,200.0,16.999916666666667,22,0,0,,
train,mh_2019_0000229,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000229.edf,200.0,11.166583333333334,22,0,0,,
train,mh_2019_0000695,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000695.edf,200.0,11.699916666666667,22,0,0,,
train,mh_2022_0000064,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000064.edf,200.0,16.93325,22,0,0,,
train,mh_2020_0001014,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001014.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2024_0004103,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004103.edf,200.0,17.216583333333332,22,0,0,,
train,mh_2020_0000053,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000053.edf,200.0,17.633249999999997,22,0,0,,
train,mh_2019_0002268,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002268.edf,200.0,18.766583333333333,22,0,0,,
train,mh_2019_0001949,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001949.edf,200.0,17.61658333333333,22,0,0,,
train,mh_2020_0000115,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000115.edf,200.0,12.066583333333334,22,0,0,,
train,mh_2020_0000390,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000390.edf,200.0,13.799916666666666,22,0,0,,
train,mh_2021_0000786,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000786.edf,200.0,24.299916666666665,22,0,0,,
train,mh_2024_0003879,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003879.edf,200.0,19.249916666666664,22,0,0,,
train,mh_2019_0002125,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002125.edf,200.0,12.999916666666667,22,0,0,,
train,mh_2020_0000804,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000804.edf,200.0,30.06658333333333,22,0,0,,
train,mh_2020_0000276,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000276.edf,200.0,16.866583333333335,22,0,0,,
train,mh_2019_0002347,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002347.edf,200.0,19.799916666666665,22,0,0,,
train,mh_2022_0000012,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000012.edf,200.0,17.33325,22,0,0,,
train,mh_2021_0000298,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000298.edf,200.0,24.049916666666665,22,0,0,,
train,mh_2019_0001566,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001566.edf,200.0,12.666583333333334,22,0,0,,
train,mh_2019_0000303,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000303.edf,200.0,14.899916666666666,22,0,0,,
train,mh_2022_0000127,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000127.edf,200.0,30.03325,22,0,0,,
train,mh_2020_0000808,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000808.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2021_0000722,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000722.edf,200.0,26.849916666666665,22,0,0,,
train,mh_2020_0000327,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000327.edf,200.0,15.766583333333333,22,0,0,,
train,mh_2020_0000370,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000370.edf,200.0,12.566583333333334,22,0,0,,
train,mh_2019_0002025,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002025.edf,200.0,12.016583333333333,22,0,0,,
train,mh_2024_0003312,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003312.edf,200.0,16.049916666666668,22,0,0,,
train,mh_2020_0001206,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001206.edf,200.0,29.016583333333333,22,0,0,,
train,mh_2022_0000161,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000161.edf,200.0,23.66658333333333,22,0,0,,
train,mh_2019_0002190,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002190.edf,200.0,17.016583333333333,22,0,0,,
train,mh_2019_0001526,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001526.edf,200.0,15.149916666666666,22,0,0,,
train,mh_2019_0002108,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002108.edf,200.0,13.999916666666667,22,0,0,,
train,mh_2019_0001551,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001551.edf,200.0,12.78325,22,0,0,,
train,mh_2019_0001325,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001325.edf,200.0,17.849916666666665,22,0,0,,
train,mh_2019_0000399,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000399.edf,200.0,20.299916666666665,22,0,0,,
train,mh_2024_0003781,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003781.edf,200.0,18.799916666666665,22,0,0,,
train,mh_2019_0001771,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001771.edf,200.0,13.33325,22,0,0,,
train,mh_2019_0001159,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001159.edf,200.0,11.399916666666666,22,0,0,,
train,mh_2020_0000336,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000336.edf,200.0,14.666583333333334,22,0,0,,
train,mh_2019_0001741,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001741.edf,200.0,14.699916666666667,22,0,0,,
train,mh_2021_0000642,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000642.edf,200.0,25.016583333333333,22,0,0,,
train,mh_2024_0003381,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003381.edf,200.0,23.649916666666666,22,0,0,,
train,mh_2019_0002192,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002192.edf,200.0,19.999916666666664,22,0,0,,
train,mh_2020_0000412,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000412.edf,200.0,18.03325,22,0,0,,
train,mh_2021_0000213,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000213.edf,200.0,22.466583333333332,22,0,0,,
train,ffh_2024_0000262,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000262.edf,200.0,22.099916666666665,22,0,0,,
train,mh_2020_0001187,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001187.edf,200.0,23.766583333333333,22,0,0,,
train,mh_2019_0000694,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000694.edf,200.0,11.849916666666667,22,0,0,,
train,mh_2024_0003278,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003278.edf,200.0,16.266583333333333,22,0,0,,
train,mh_2020_0000172,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000172.edf,200.0,14.38325,22,0,0,,
train,mh_2020_0000099,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000099.edf,200.0,12.18325,22,0,0,,
train,mh_2020_0000231,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000231.edf,200.0,12.566583333333334,22,0,0,,
train,mh_2019_0001663,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001663.edf,200.0,18.266583333333333,22,0,0,,
train,mh_2024_0003302,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003302.edf,200.0,11.43325,22,0,0,,
train,mh_2024_0003928,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003928.edf,200.0,16.66658333333333,22,0,0,,
train,mh_2024_0004353,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004353.edf,200.0,18.483249999999998,22,0,0,,
train,mh_2021_0000466,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000466.edf,200.0,25.999916666666664,22,0,0,,
train,mh_2019_0002083,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002083.edf,200.0,11.566583333333334,22,0,0,,
train,mh_2020_0000429,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000429.edf,200.0,14.866583333333333,22,0,0,,
train,mh_2019_0001901,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001901.edf,200.0,14.199916666666667,22,0,0,,
train,mh_2019_0001307,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001307.edf,200.0,11.949916666666667,22,0,0,,
train,mh_2020_0000415,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000415.edf,200.0,12.699916666666667,22,0,0,,
train,mh_2019_0001700,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001700.edf,200.0,21.383249999999997,22,0,0,,
train,ffh_2024_0000211,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000211.edf,200.0,26.133249999999997,22,0,0,,
train,mh_2021_0000623,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000623.edf,200.0,26.83325,22,0,0,,
train,mh_2022_0000222,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000222.edf,200.0,20.516583333333333,22,0,0,,
train,mh_2019_0000533,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000533.edf,200.0,13.199916666666667,22,0,0,,
train,mh_2022_0000158,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000158.edf,200.0,15.099916666666667,22,0,0,,
train,mh_2024_0004030,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004030.edf,200.0,19.999916666666664,22,0,0,,
train,mh_2024_0003967,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003967.edf,200.0,26.683249999999997,22,0,0,,
train,mh_2019_0000031,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000031.edf,200.0,11.38325,22,0,0,,
train,mh_2020_0000535,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000535.edf,200.0,16.449916666666667,22,0,0,,
train,mh_2018_0000008,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2018_0000008.edf,200.0,19.999916666666664,22,0,0,,
train,mh_2021_0000842,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000842.edf,200.0,20.03325,22,0,0,,
train,mh_2020_0000653,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000653.edf,200.0,17.31658333333333,22,0,0,,
train,mh_2019_0002208,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002208.edf,200.0,22.133249999999997,22,0,0,,
train,mh_2019_0000158,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000158.edf,200.0,11.016583333333333,22,0,0,,
train,mh_2019_0002377,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002377.edf,200.0,14.499916666666667,22,0,0,,
train,mh_2021_0000416,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2021_0000416.edf,200.0,29.36658333333333,22,0,0,,
train,mh_2020_0000238,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000238.edf,200.0,13.999916666666667,22,0,0,,
train,mh_2020_0000044,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000044.edf,200.0,11.516583333333333,22,0,0,,
train,mh_2020_0000671,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000671.edf,200.0,30.016583333333333,22,0,0,,
train,mh_2019_0001410,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001410.edf,200.0,12.049916666666666,22,0,0,,
train,mh_2020_0000413,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000413.edf,200.0,23.733249999999998,22,0,0,,
train,mh_2020_0000299,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000299.edf,200.0,14.566583333333334,22,0,0,,
train,mh_2020_0001162,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0001162.edf,200.0,29.999916666666664,22,0,0,,
train,mh_2022_0000165,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2022_0000165.edf,200.0,19.849916666666665,22,0,0,,
train,mh_2024_0003749,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003749.edf,200.0,16.899916666666666,22,0,0,,
train,ffh_2024_0000220,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000220.edf,200.0,28.03325,22,0,0,,
train,mh_2019_0001523,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001523.edf,200.0,18.06658333333333,22,0,0,,
train,mh_2019_0001568,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001568.edf,200.0,11.999916666666667,22,0,0,,
train,mh_2019_0000664,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000664.edf,200.0,11.28325,22,0,0,,
train,mh_2019_0000745,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000745.edf,200.0,13.316583333333334,22,0,0,,
train,mh_2020_0000136,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2020_0000136.edf,200.0,11.58325,22,0,0,,
train,mh_2019_0000300,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000300.edf,200.0,11.399916666666666,22,0,0,,
train,mh_2024_0004229,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0004229.edf,200.0,21.433249999999997,22,0,0,,
train,mh_2024_0003750,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003750.edf,200.0,13.33325,22,0,0,,
train,mh_2019_0001453,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001453.edf,200.0,12.016583333333333,22,0,0,,
train,mh_2019_0001190,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001190.edf,200.0,13.999916666666667,22,0,0,,
train,mh_2019_0000335,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000335.edf,200.0,13.449916666666667,22,0,0,,
train,mh_2024_0003397,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2024_0003397.edf,200.0,13.08325,22,0,0,,
train,ffh_2024_0000303,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/ffh_2024_0000303.edf,200.0,23.08325,22,0,0,,
train,mh_2019_0001288,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0001288.edf,200.0,14.866583333333333,22,0,0,,
train,mh_2019_0000738,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0000738.edf,200.0,12.199916666666667,22,0,0,,
train,mh_2019_0002179,/media/dll-1/SSD 4TB/EEG Datasets/nmt_4k_split/train/normal/mh_2019_0002179.edf,200.0,14.566583333333334,22,0,0,,
